route_id	seed	winner_index	side	zone_id	sample_station_index	x	z	crossing_station_index	gate_low	gate_high	local_transition_capacity	local_bridgeable_delta	raw_h	raw_optimistic_margin	raw_pessimistic_margin	unclipped_all_landmarks_h	unclipped_all_optimistic_margin	unclipped_all_pessimistic_margin	authored_zone_landmarks_h	authored_zone_optimistic_margin	authored_zone_pessimistic_margin	claim_scope	gate_value_scope
route_050	0	0	a	kragmar_blackwind_rise	676	-1125	346	772	61	61	11	21	193	-111	-111	193	-111	-111	193	-111	-111	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_050	0	0	b	front_broken_causeway	868	-1125	154	772	61	61	11	21	13	-27	-27	13	-27	-27	13	-27	-27	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_050	5270046902118333881	2192	a	kragmar_blackwind_rise	676	-1125	346	772	61	61	11	21	179	-97	-97	179	-97	-97	179	-97	-97	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_050	5270046902118333881	2192	b	front_broken_causeway	868	-1125	154	772	61	61	11	21	11	-29	-29	15	-25	-25	15	-25	-25	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_050	16178445837170081103	1713	a	kragmar_blackwind_rise	676	-1125	346	772	61	61	11	21	131	-49	-49	131	-49	-49	131	-49	-49	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_050	16178445837170081103	1713	b	front_broken_causeway	868	-1125	154	772	61	61	11	21	10	-30	-30	14	-26	-26	14	-26	-26	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_050	15219119262482319357	1047	a	kragmar_blackwind_rise	676	-1125	346	772	61	61	11	21	198	-116	-116	198	-116	-116	198	-116	-116	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_050	15219119262482319357	1047	b	front_broken_causeway	868	-1125	154	772	61	61	11	21	10	-30	-30	14	-26	-26	14	-26	-26	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_050	17842018860885445630	3438	a	kragmar_blackwind_rise	676	-1125	346	772	61	61	11	21	157	-75	-75	157	-75	-75	157	-75	-75	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_050	17842018860885445630	3438	b	front_broken_causeway	868	-1125	154	772	61	61	11	21	11	-29	-29	9	-31	-31	9	-31	-31	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_051	0	0	a	kragmar_bannerbreak_mesa	376	-375	346	472	41	41	11	21	109	-47	-47	109	-47	-47	109	-47	-47	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_051	0	0	b	front_broken_causeway	568	-375	154	472	41	41	11	21	11	-9	-9	15	-5	-5	15	-5	-5	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_051	5270046902118333881	2192	a	kragmar_bannerbreak_mesa	376	-375	346	472	41	41	11	21	95	-33	-33	95	-33	-33	95	-33	-33	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_051	5270046902118333881	2192	b	front_broken_causeway	568	-375	154	472	41	41	11	21	13	-7	-7	17	-3	-3	17	-3	-3	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_051	16178445837170081103	1713	a	kragmar_bannerbreak_mesa	376	-375	346	472	41	41	11	21	96	-34	-34	96	-34	-34	96	-34	-34	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_051	16178445837170081103	1713	b	front_broken_causeway	568	-375	154	472	41	41	11	21	15	-5	-5	16	-4	-4	16	-4	-4	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_051	15219119262482319357	1047	a	kragmar_bannerbreak_mesa	376	-375	346	472	41	41	11	21	94	-32	-32	94	-32	-32	94	-32	-32	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_051	15219119262482319357	1047	b	front_broken_causeway	568	-375	154	472	41	41	11	21	15	-5	-5	9	-11	-11	9	-11	-11	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_051	17842018860885445630	3438	a	kragmar_bannerbreak_mesa	376	-375	346	472	41	41	11	21	76	-14	-14	76	-14	-14	76	-14	-14	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_051	17842018860885445630	3438	b	front_broken_causeway	568	-375	154	472	41	41	11	21	16	-4	-4	12	-8	-8	12	-8	-8	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_052	0	0	a	kragmar_bannerbreak_mesa	376	375	346	472	57	145	11	21	116	21	-38	116	21	-38	116	21	-38	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_052	0	0	b	front_shattered_line	568	375	154	472	57	145	11	21	106	21	-28	65	21	-59	65	21	-59	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_052	5270046902118333881	2192	a	kragmar_bannerbreak_mesa	376	375	346	472	57	145	11	21	103	21	-25	103	21	-25	103	21	-25	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_052	5270046902118333881	2192	b	front_shattered_line	568	375	154	472	57	145	11	21	101	21	-23	49	13	-75	49	13	-75	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_052	16178445837170081103	1713	a	kragmar_bannerbreak_mesa	376	375	346	472	57	145	11	21	89	21	-35	89	21	-35	89	21	-35	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_052	16178445837170081103	1713	b	front_shattered_line	568	375	154	472	57	145	11	21	90	21	-34	39	3	-85	39	3	-85	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_052	15219119262482319357	1047	a	kragmar_bannerbreak_mesa	376	375	346	472	57	145	11	21	107	21	-29	107	21	-29	107	21	-29	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_052	15219119262482319357	1047	b	front_shattered_line	568	375	154	472	57	145	11	21	94	21	-30	53	17	-71	53	17	-71	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_052	17842018860885445630	3438	a	kragmar_bannerbreak_mesa	376	375	346	472	57	145	11	21	86	21	-38	86	21	-38	86	21	-38	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_052	17842018860885445630	3438	b	front_shattered_line	568	375	154	472	57	145	11	21	73	21	-51	72	21	-52	72	21	-52	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_053	0	0	a	kragmar_thunderroot_wilds	676	1125	346	772	97	145	11	21	165	1	-47	165	1	-47	165	1	-47	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_053	0	0	b	front_shattered_line	868	1125	154	772	97	145	11	21	123	21	-5	96	20	-28	96	20	-28	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_053	5270046902118333881	2192	a	kragmar_thunderroot_wilds	676	1125	346	772	97	145	11	21	169	-3	-51	169	-3	-51	169	-3	-51	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_053	5270046902118333881	2192	b	front_shattered_line	868	1125	154	772	97	145	11	21	121	21	-3	120	21	-4	120	21	-4	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_053	16178445837170081103	1713	a	kragmar_thunderroot_wilds	676	1125	346	772	97	145	11	21	148	18	-30	148	18	-30	148	18	-30	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_053	16178445837170081103	1713	b	front_shattered_line	868	1125	154	772	97	145	11	21	95	19	-29	89	13	-35	89	13	-35	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_053	15219119262482319357	1047	a	kragmar_thunderroot_wilds	676	1125	346	772	97	145	11	21	119	21	-5	119	21	-5	119	21	-5	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_053	15219119262482319357	1047	b	front_shattered_line	868	1125	154	772	97	145	11	21	104	21	-20	101	21	-23	101	21	-23	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_053	17842018860885445630	3438	a	kragmar_thunderroot_wilds	676	1125	346	772	97	145	11	21	138	21	-20	138	21	-20	138	21	-20	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_053	17842018860885445630	3438	b	front_shattered_line	868	1125	154	772	97	145	11	21	75	-1	-49	123	21	-5	123	21	-5	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_054	0	0	a	kragmar_thunderroot_wilds	355	2000	346	451	97	225	11	21	109	21	-95	110	21	-94	110	21	-94	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_054	0	0	b	front_skyglass_canopy	547	2000	154	451	97	225	11	21	113	21	-91	59	-17	-145	59	-17	-145	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_054	5270046902118333881	2192	a	kragmar_thunderroot_wilds	355	2000	346	451	97	225	11	21	137	21	-67	137	21	-67	137	21	-67	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_054	5270046902118333881	2192	b	front_skyglass_canopy	547	2000	154	451	97	225	11	21	132	21	-72	50	-26	-154	50	-26	-154	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_054	16178445837170081103	1713	a	kragmar_thunderroot_wilds	355	2000	346	451	97	225	11	21	139	21	-65	139	21	-65	139	21	-65	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_054	16178445837170081103	1713	b	front_skyglass_canopy	547	2000	154	451	97	225	11	21	147	21	-57	43	-33	-161	43	-33	-161	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_054	15219119262482319357	1047	a	kragmar_thunderroot_wilds	355	2000	346	451	97	225	11	21	145	21	-59	146	21	-58	146	21	-58	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_054	15219119262482319357	1047	b	front_skyglass_canopy	547	2000	154	451	97	225	11	21	134	21	-70	52	-24	-152	52	-24	-152	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_054	17842018860885445630	3438	a	kragmar_thunderroot_wilds	355	2000	346	451	97	225	11	21	127	21	-77	128	21	-76	128	21	-76	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_054	17842018860885445630	3438	b	front_skyglass_canopy	547	2000	154	451	97	225	11	21	117	21	-87	72	-4	-132	72	-4	-132	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_055	0	0	a	front_gravesalt_escarpment	405	-1596	-125	501	61	61	21	26	164	-77	-77	160	-73	-73	160	-73	-73	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_055	0	0	b	front_broken_causeway	597	-1404	-125	501	61	61	22	27	18	-16	-16	10	-24	-24	10	-24	-24	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_055	5270046902118333881	2192	a	front_gravesalt_escarpment	405	-1596	-125	501	61	61	21	26	149	-62	-62	180	-93	-93	180	-93	-93	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_055	5270046902118333881	2192	b	front_broken_causeway	597	-1404	-125	501	61	61	22	27	14	-20	-20	10	-24	-24	10	-24	-24	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_055	16178445837170081103	1713	a	front_gravesalt_escarpment	405	-1596	-125	501	61	61	21	26	143	-56	-56	188	-101	-101	188	-101	-101	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_055	16178445837170081103	1713	b	front_broken_causeway	597	-1404	-125	501	61	61	22	27	16	-18	-18	19	-15	-15	19	-15	-15	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_055	15219119262482319357	1047	a	front_gravesalt_escarpment	405	-1596	-125	501	61	61	21	26	178	-91	-91	156	-69	-69	156	-69	-69	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_055	15219119262482319357	1047	b	front_broken_causeway	597	-1404	-125	501	61	61	22	27	17	-17	-17	11	-23	-23	11	-23	-23	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_055	17842018860885445630	3438	a	front_gravesalt_escarpment	405	-1596	-125	501	61	61	21	26	132	-45	-45	167	-80	-80	167	-80	-80	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_055	17842018860885445630	3438	b	front_broken_causeway	597	-1404	-125	501	61	61	22	27	12	-22	-22	15	-19	-19	15	-19	-19	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_056	0	0	a	front_broken_causeway	655	-96	-125	751	41	41	21	26	17	2	2	10	-5	-5	10	-5	-5	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_056	0	0	b	front_shattered_line	847	96	-125	751	41	41	22	27	98	-30	-30	64	4	4	64	4	4	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_056	5270046902118333881	2192	a	front_broken_causeway	655	-96	-125	751	41	41	21	26	9	-6	-6	16	1	1	16	1	1	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_056	5270046902118333881	2192	b	front_shattered_line	847	96	-125	751	41	41	22	27	101	-33	-33	44	24	24	44	24	24	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_056	16178445837170081103	1713	a	front_broken_causeway	655	-96	-125	751	41	41	21	26	10	-5	-5	14	-1	-1	14	-1	-1	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_056	16178445837170081103	1713	b	front_shattered_line	847	96	-125	751	41	41	22	27	86	-18	-18	38	24	24	38	24	24	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_056	15219119262482319357	1047	a	front_broken_causeway	655	-96	-125	751	41	41	21	26	15	0	0	8	-7	-7	8	-7	-7	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_056	15219119262482319357	1047	b	front_shattered_line	847	96	-125	751	41	41	22	27	89	-21	-21	55	13	13	55	13	13	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_056	17842018860885445630	3438	a	front_broken_causeway	655	-96	-125	751	41	41	21	26	15	0	0	18	3	3	18	3	3	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_056	17842018860885445630	3438	b	front_shattered_line	847	96	-125	751	41	41	22	27	76	-8	-8	58	10	10	58	10	10	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	exact_singleton
route_057	0	0	a	front_shattered_line	655	1404	-125	751	97	145	21	26	129	26	-6	35	-36	-84	35	-36	-84	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_057	0	0	b	front_skyglass_canopy	847	1596	-125	751	97	145	22	27	140	27	-16	75	5	-43	75	5	-43	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_057	5270046902118333881	2192	a	front_shattered_line	655	1404	-125	751	97	145	21	26	106	26	-13	43	-28	-76	43	-28	-76	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_057	5270046902118333881	2192	b	front_skyglass_canopy	847	1596	-125	751	97	145	22	27	162	10	-38	45	-25	-73	45	-25	-73	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_057	16178445837170081103	1713	a	front_shattered_line	655	1404	-125	751	97	145	21	26	104	26	-15	48	-23	-71	48	-23	-71	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_057	16178445837170081103	1713	b	front_skyglass_canopy	847	1596	-125	751	97	145	22	27	157	15	-33	49	-21	-69	49	-21	-69	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_057	15219119262482319357	1047	a	front_shattered_line	655	1404	-125	751	97	145	21	26	98	26	-21	45	-26	-74	45	-26	-74	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_057	15219119262482319357	1047	b	front_skyglass_canopy	847	1596	-125	751	97	145	22	27	116	27	-2	49	-21	-69	49	-21	-69	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_057	17842018860885445630	3438	a	front_shattered_line	655	1404	-125	751	97	145	21	26	84	13	-35	46	-25	-73	46	-25	-73	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
route_057	17842018860885445630	3438	b	front_skyglass_canopy	847	1596	-125	751	97	145	22	27	145	27	-21	54	-16	-64	54	-16	-64	raw_plus_landmarks_no_edge_G_or_junction_not_final_H	authored_range_actual_hash_G_unavailable
