output	source	source_sha256	output_sha256	license	modification
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_head_embersteel.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_helmet_gold.png	6ae3ce746d5a3c58b8a39176af64d6fc1fa0586c22bc1684ffa59a8b7fb8751f	fdd4a6c2f7ae349639e6a492deeca8ff5bf8e7bd199522f70302dd0c4ef6d623	XSSheep/VoxeLibre CC BY-SA 4.0	copy/rename + #9f3528 58% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_head_iron.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_helmet_iron.png	cc1b4b4ff5e717fb7297280738721623f093ca20157b886fe38c57153f880336	cc1b4b4ff5e717fb7297280738721623f093ca20157b886fe38c57153f880336	XSSheep/VoxeLibre CC BY-SA 4.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_head_silversteel.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_helmet_diamond.png	d982cb232d8b2258c44d2a0a3e26556ce68f2aad3541ff607574df54f83b6d85	d982cb232d8b2258c44d2a0a3e26556ce68f2aad3541ff607574df54f83b6d85	XSSheep/VoxeLibre CC BY-SA 4.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_head_steel.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_helmet_chain.png	272fd6d25af9117c61e16d1015fa3b10ed9200463329dff3f1924c5bec8b7946	272fd6d25af9117c61e16d1015fa3b10ed9200463329dff3f1924c5bec8b7946	XSSheep/VoxeLibre CC BY-SA 4.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_legs.png	see owning LICENSE-media.md and tools/r10_art	-	cac43ddf186997ed2a6a2d2952f810a14b182202ea26c046b2d13910ed5bb383	owning ledger	derived/copy as ledgered
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_legs_abyssal_steel.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_leggings_netherite.png	f2980f46aa9616f5bdf7bc207ba29e6e88fa1084205f9f4b639cb9a91248932d	f2980f46aa9616f5bdf7bc207ba29e6e88fa1084205f9f4b639cb9a91248932d	XSSheep/VoxeLibre CC BY-SA 4.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_legs_bronze.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_leggings_gold.png	6c5efb13ec3fbb7cddf64cc48db49022398ea1bff1f23109d853d59c5d56d168	fc971628207cfb60ebae7c47699214d32cc3e6257eafeef933f1adfc77f69bf6	XSSheep/VoxeLibre CC BY-SA 4.0	copy/rename + #b56f32 42% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_legs_embersteel.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_leggings_gold.png	6c5efb13ec3fbb7cddf64cc48db49022398ea1bff1f23109d853d59c5d56d168	6c4a91c74499539dfed2220b0417fe5edce8922024443057f473408ef2f45414	XSSheep/VoxeLibre CC BY-SA 4.0	copy/rename + #9f3528 58% colorize
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_legs_iron.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_leggings_iron.png	5e9354873ae84ce81d8ca7fb007bab3477070a7521ba5f5592c75e6655309f8e	5e9354873ae84ce81d8ca7fb007bab3477070a7521ba5f5592c75e6655309f8e	XSSheep/VoxeLibre CC BY-SA 4.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_legs_silversteel.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_leggings_diamond.png	091c72febabf6996d37a538a3e461e73ed5fd2766dbd4a1a05eda224dc9ce7c0	091c72febabf6996d37a538a3e461e73ed5fd2766dbd4a1a05eda224dc9ce7c0	XSSheep/VoxeLibre CC BY-SA 4.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_metal_legs_steel.png	/home/jan/projects/grudgelands/reference_projects/VoxeLibre/textures/mcl_armor_leggings_chain.png	3c5c97232b0520ec6eb56a7345762c88bcb4079106e78edb8d3e1a03db2d1fc6	3c5c97232b0520ec6eb56a7345762c88bcb4079106e78edb8d3e1a03db2d1fc6	XSSheep/VoxeLibre CC BY-SA 4.0	copy/rename
mods/PLAYER/grug_visuals/textures/grug_visuals_skin_dwarf.png	see owning LICENSE-media.md and tools/r10_art	-	d6e64527ee2c27db121b8749d7a72db273213774c8ef51ad8028acf5616f78a0	owning ledger	derived/copy as ledgered
mods/PLAYER/grug_visuals/textures/grug_visuals_skin_elf.png	see owning LICENSE-media.md and tools/r10_art	-	235664661ae0ca14a2f793e4de4edd39d680c646066f2f32411a328ffadc6acd	owning ledger	derived/copy as ledgered
mods/PLAYER/grug_visuals/textures/grug_visuals_skin_human.png	see owning LICENSE-media.md and tools/r10_art	-	14832730890e9c6006d9c74200751a522e8ce4696c917df8dcb92aab7b6ebc1b	owning ledger	derived/copy as ledgered
mods/PLAYER/grug_visuals/textures/grug_visuals_skin_orc.png	see owning LICENSE-media.md and tools/r10_art	-	807c73c3b0ba6a8af1d38520774db2024acfd836390a6196af9c47cb5bc23cd0	owning ledger	derived/copy as ledgered
mods/PLAYER/grug_visuals/textures/grug_visuals_skin_troll.png	see owning LICENSE-media.md and tools/r10_art	-	aa6938f58538b84004bbdca559485a0e33a1f87b2b4d588d8cb3b461f3ccf02d	owning ledger	derived/copy as ledgered
mods/PLAYER/grug_visuals/textures/grug_visuals_skin_undead.png	see owning LICENSE-media.md and tools/r10_art	-	c7b6d227ff8e433181585f3ed4a88bce731f4e6413d7497ecbfbd39b12a8b0b9	owning ledger	derived/copy as ledgered
