schema	grug_wp40_simple_map_v1e_r3_preflight_v1
layout_id	wp40-simple-map-v1d
layout_revision_id	wp40-simple-map-v1e
source_schema	grug_wp40_simple_map_source_v2
height_schema	grug_wp40_simple_map_height_v1
seed_count	4
r2_body_sha256	1a819192fa40254aa6da1ebf5f3fa5286790ef907abe09750455e5e24c881a8b
r2_file_sha256	ba6e684b232e963251c3582e521c46a9364d602256eba9b6115bd0575e4c9c4b
r2_hydrology_contact_roster_sha256	904c548d4679596467ca72e0a0cf86de9248189dee97fcc37321e20700d8e0f7
input_sha256	mods/MAPGEN/grug_mapgen/wp40/canonical.lua	28022454cadac7aba838873c955ce4ab5c96ff995efef2bc729490b309935716
input_sha256	mods/MAPGEN/grug_mapgen/wp40/deterministic.lua	ddf478e4fc0714a0551325e88550ef900e86e318091e11938b82ab51542275e9
input_sha256	mods/MAPGEN/grug_mapgen/wp40/height.lua	f69fcd006af40f2f473d592c412508c3d7043403b15c07bfedcb311fe6faee97
input_sha256	mods/MAPGEN/grug_mapgen/wp40/schemas.lua	1f3825d1b77972637c850fad32a56a3a0fe08962b14b6c1b107846b7b0004166
input_sha256	mods/MAPGEN/grug_mapgen/wp40/simple_map.lua	55e507a6e5b2d73bf23233d9ab5e515ad150dbce77c6dc6c158a6133f4e27dfc
input_sha256	mods/MAPGEN/grug_mapgen/wp40/source/simple_map.lua	5d4e2726dabbb900e47e7a8bef2a225011e6b003f48de485f752cde88fc7c17f
input_sha256	tools/wp40/run_simple_map_r3.sh	ead8f997ef9062ba501697bc1f494f598299ec7a1c14f0ea5799399cf045f6fd
input_sha256	tools/wp40/simple_map_r3_artifact.lua	d2b6c4ef07ce10dee4f3dc1be201dc2f9e37da7894c2456edb26a1e818c95909
input_sha256	tools/wp40/simple_map_r3_common.lua	8f5ea731559d647ac0851dcd172f6ce967795905c76f22c7177d7d73a37ac57c
input_sha256	tools/wp40/simple_map_r3_kat.lua	533bb2fb529d2ab30b134b5e009fe88979156f3464123bc1a31cc84d457d5a74
input_sha256	tools/wp40/simple_map_r3_offline.lua	621482ba34a4572014b80979f854b1a9ba5f7882eec764863c219fdab564544b
input_sha256	tools/wp40/simple_map_r3_selftest.lua	1b14e41d90f6d28309f6dfa1895f2a0610947d134e52dc9b49986f5391771c6c
input_sha256	tools/wp40/simple_map_r3_validate.lua	3478c5ac2e1161e8636197daaad7771914cf1e7adf152d497250356556c77ce4
input_sha256	tools/wp40/simple_map_v1e_r3_preflight.lua	a8000cabc1b37e4ff4457ea13d48e9c655fec82df76beaa82611a55e1616d1b8
seed_evidence_sha256	0	dffe10e8413e5408aff3221d6e21ec2667ac6ffc6bbb517861e62496a1fced86
seed_canonical_kat_sha256	0	2616941e9cf08618345259dcba1e312251ec4167f6d676aeb465a837abb699bc
seed_relief_lattice_sha256	0	457ccfb251eac8962e92f2d7ab750558fdeebe739af3707f3d6e26d06aaf881f
seed_route_sha256	0	d83cb984099b5bf0057d480e62747026fb6868c9cbfda8437046e3be5904c095
seed_operation_sha256	0	d2086fe6f8387ff98193972344c4ee9a09f28801f005ef04877e7fea198889ac
seed_visible_surface_sha256	0	4e089d32a021876d248b3889b5d935f52fe5f5ba10ffd249d8c3e84148fac946
seed_evidence_sha256	1	f977bfcdf561adc0faa2207a2892e45a5321aabb91947a464d1f6a6e2ebe80c1
seed_canonical_kat_sha256	1	c3438213875b2665551498301270051b33c9f3cbbb48228e825c3f64977d0c65
seed_relief_lattice_sha256	1	15c6c7afe9470e53bd0e156448e2aa325170bce9649e2a808df44d15857fe1ac
seed_route_sha256	1	22b324f77b0de95ebf9a1ba2937f413fa2cf4b3c8f05666ce999ad7b27703b0c
seed_operation_sha256	1	65d55501ede33f132d44f4ff35a6ba00047db91860740f9304655ce07320ac51
seed_visible_surface_sha256	1	e5695732239b56986ffdc54786a6bf541f418de47efd1cd4c1f2d4c928679fa1
seed_evidence_sha256	9223372036854775808	f38594b3a360c457ad2f0b550397a4a56edd47441c67ef296baa52474e16990e
seed_canonical_kat_sha256	9223372036854775808	ccc5f2282084f93840e88abd34904c48d9c833811de23f861832e2be59c453b5
seed_relief_lattice_sha256	9223372036854775808	79a132b6a7defb2973a908d807e86debf4d557ee6734784d3e6cf172b3539fb3
seed_route_sha256	9223372036854775808	5ce5be298cd333a10834a2af7855d40107d51eb5aee131e31e42986e36b52c59
seed_operation_sha256	9223372036854775808	d444d3e08d3c53febe6131773a3d0aedbc4b6fbd42874f91181704589fb1119a
seed_visible_surface_sha256	9223372036854775808	48fd6787c99bfc07000d1bb6271d76aa15335c4f6c6eec747519c9e76455ce27
seed_evidence_sha256	18446744073709551615	7f313fb3f1d9f1c04f35cc51310a12e9a9e3bd90f20883d3d1935ccbb301b5e4
seed_canonical_kat_sha256	18446744073709551615	90d10cc02930582d1838cd9c0d095575efbce8b71cb7912d510371d456707ba7
seed_relief_lattice_sha256	18446744073709551615	84647fad300443bacc98ccaaed1446623f51c997765e162f426e0b78a5297eea
seed_route_sha256	18446744073709551615	8657922da38b943d6262adfe9a583e100f9f68094357e65e7569af0803ca8a0e
seed_operation_sha256	18446744073709551615	1178b8d175370a06d3e5191bb132f9089923011231ab715e43b8555eed6427a5
seed_visible_surface_sha256	18446744073709551615	befd3d6c8958a380ca24051b72499106e362fc17b77dc6548b9ab366ec46ca22
evidence_map	height	1
evidence_map	height/preflight	4
evidence_map	height/preflight/seed_01	2
evidence_map	height/preflight/seed_01/result	7
evidence_map	height/preflight/seed_01/result/family_counts	22
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/bed_seal_layers/maximum	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/bed_seal_layers/minimum	number	3
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/contact_edge_count	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/contact_edge_count/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/contact_edge_count/maximum	number	163
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/contact_edge_count/minimum	number	13
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/drop	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/drop/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/drop/maximum	number	92
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/drop/minimum	number	18
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/drop_height	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/drop_height/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/drop_height/maximum	number	92
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/drop_height/minimum	number	18
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/first_lower_x	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/first_lower_x/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/first_lower_x/maximum	number	2069
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/first_lower_x/minimum	number	-1712
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/first_lower_z	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/first_lower_z/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/first_lower_z/maximum	number	1864
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/first_lower_z/minimum	number	-1757
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/first_upper_x	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/first_upper_x/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/first_upper_x/maximum	number	2070
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/first_upper_x/minimum	number	-1713
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/first_upper_z	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/first_upper_z/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/first_upper_z/maximum	number	1864
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/first_upper_z/minimum	number	-1756
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_bed	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_bed/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_bed/maximum	number	13
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_bed/minimum	number	1
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_face_component_count	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_face_component_count/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_face_component_count/maximum	number	1
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_face_component_count/minimum	number	1
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_face_count	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_face_count/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_face_count/maximum	number	114
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_face_count/minimum	number	13
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_max_x	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_max_x/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_max_x/maximum	number	2069
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_max_x/minimum	number	-1649
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_max_z	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_max_z/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_max_z/maximum	number	1928
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_max_z/minimum	number	-1757
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_min_x	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_min_x/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_min_x/maximum	number	2026
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_min_x/minimum	number	-1712
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_min_z	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_min_z/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_min_z/maximum	number	1864
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_min_z/minimum	number	-1757
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_y	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_y/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_y/maximum	number	17
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/lower_y/minimum	number	9
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/numeric_id	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/numeric_id/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/numeric_id/maximum	number	15
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/numeric_id/minimum	number	13
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/position_x	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/position_x/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/position_x/maximum	number	2100
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/position_x/minimum	number	-1700
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/position_z	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/position_z/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/position_z/maximum	number	1900
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/position_z/minimum	number	-1780
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/receiver_opening_count	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/receiver_opening_count/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/receiver_opening_count/maximum	number	114
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/receiver_opening_count/minimum	number	13
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/receiver_source_max_y	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/receiver_source_max_y/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/receiver_source_max_y/maximum	number	16
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/receiver_source_max_y/minimum	number	8
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/receiver_source_min_y	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/receiver_source_min_y/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/receiver_source_min_y/maximum	number	14
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/receiver_source_min_y/minimum	number	2
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/receiver_source_omission_nodes	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/receiver_source_omission_nodes/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/receiver_source_omission_nodes/maximum	number	1
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/receiver_source_omission_nodes/minimum	number	1
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/receiver_y	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/receiver_y/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/receiver_y/maximum	number	17
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/receiver_y/minimum	number	9
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/scan_max_x	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/scan_max_x/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/scan_max_x/maximum	number	2165
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/scan_max_x/minimum	number	-1649
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/scan_max_z	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/scan_max_z/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/scan_max_z/maximum	number	1935
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/scan_max_z/minimum	number	-1755
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/scan_min_x	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/scan_min_x/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/scan_min_x/maximum	number	2004
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/scan_min_x/minimum	number	-1751
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/scan_min_z	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/scan_min_z/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/scan_min_z/maximum	number	1829
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/scan_min_z/minimum	number	-1805
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_bed	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_bed/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_bed/maximum	number	100
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_bed/minimum	number	31
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_lip_component_count	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_lip_component_count/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_lip_component_count/maximum	number	1
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_lip_component_count/minimum	number	1
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_lip_count	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_lip_count/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_lip_count/maximum	number	114
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_lip_count/minimum	number	13
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_max_x	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_max_x/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_max_x/maximum	number	2070
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_max_x/minimum	number	-1650
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_max_z	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_max_z/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_max_z/maximum	number	1929
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_max_z/minimum	number	-1756
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_min_x	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_min_x/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_min_x/maximum	number	2026
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_min_x/minimum	number	-1713
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_min_z	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_min_z/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_min_z/maximum	number	1864
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_min_z/minimum	number	-1756
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_y	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_y/count	number	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_y/maximum	number	101
evidence	height/preflight/seed_01/result/family_numeric_extrema/contact_face_waterfalls/upper_y/minimum	number	35
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs	7
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/bridge_columns	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/bridge_columns/count	number	4387
evidence	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/bridge_columns/maximum	number	13
evidence	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/bridge_columns/minimum	number	0
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/bridge_witness_x	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/bridge_witness_x/count	number	2230
evidence	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/bridge_witness_x/maximum	number	2398
evidence	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/bridge_witness_x/minimum	number	-2166
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/bridge_witness_z	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/bridge_witness_z/count	number	2230
evidence	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/bridge_witness_z/maximum	number	2142
evidence	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/bridge_witness_z/minimum	number	-2125
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/causeway_columns	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/causeway_columns/count	number	4387
evidence	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/causeway_columns/maximum	number	18
evidence	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/causeway_columns/minimum	number	0
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/causeway_witness_x	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/causeway_witness_x/count	number	2181
evidence	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/causeway_witness_x/maximum	number	2400
evidence	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/causeway_witness_x/minimum	number	-2151
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/causeway_witness_z	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/causeway_witness_z/count	number	2181
evidence	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/causeway_witness_z/maximum	number	2299
evidence	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/causeway_witness_z/minimum	number	-2268
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/run	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/run/count	number	4387
evidence	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/run/maximum	number	1315
evidence	height/preflight/seed_01/result/family_numeric_extrema/derived_water_runs/run/minimum	number	1
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/exterior_witnesses	4
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/exterior_witnesses/terrain_y	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/exterior_witnesses/terrain_y/count	number	4
evidence	height/preflight/seed_01/result/family_numeric_extrema/exterior_witnesses/terrain_y/maximum	number	-6
evidence	height/preflight/seed_01/result/family_numeric_extrema/exterior_witnesses/terrain_y/minimum	number	-23
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/exterior_witnesses/water_y	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/exterior_witnesses/water_y/count	number	4
evidence	height/preflight/seed_01/result/family_numeric_extrema/exterior_witnesses/water_y/maximum	number	1
evidence	height/preflight/seed_01/result/family_numeric_extrema/exterior_witnesses/water_y/minimum	number	1
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/exterior_witnesses/x	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/exterior_witnesses/x/count	number	4
evidence	height/preflight/seed_01/result/family_numeric_extrema/exterior_witnesses/x/maximum	number	1764
evidence	height/preflight/seed_01/result/family_numeric_extrema/exterior_witnesses/x/minimum	number	-3740
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/exterior_witnesses/z	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/exterior_witnesses/z/count	number	4
evidence	height/preflight/seed_01/result/family_numeric_extrema/exterior_witnesses/z/maximum	number	-332
evidence	height/preflight/seed_01/result/family_numeric_extrema/exterior_witnesses/z/minimum	number	-3340
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/ford_approach_summaries	6
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/ford_approach_summaries/capped_run_count	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/ford_approach_summaries/capped_run_count/count	number	2
evidence	height/preflight/seed_01/result/family_numeric_extrema/ford_approach_summaries/capped_run_count/maximum	number	1
evidence	height/preflight/seed_01/result/family_numeric_extrema/ford_approach_summaries/capped_run_count/minimum	number	0
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/ford_approach_summaries/first_run	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/ford_approach_summaries/first_run/count	number	1
evidence	height/preflight/seed_01/result/family_numeric_extrema/ford_approach_summaries/first_run/maximum	number	707
evidence	height/preflight/seed_01/result/family_numeric_extrema/ford_approach_summaries/first_run/minimum	number	707
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/ford_approach_summaries/ford_pin_y	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/ford_approach_summaries/ford_pin_y/count	number	2
evidence	height/preflight/seed_01/result/family_numeric_extrema/ford_approach_summaries/ford_pin_y/maximum	number	16
evidence	height/preflight/seed_01/result/family_numeric_extrema/ford_approach_summaries/ford_pin_y/minimum	number	8
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/ford_approach_summaries/ford_run	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/ford_approach_summaries/ford_run/count	number	2
evidence	height/preflight/seed_01/result/family_numeric_extrema/ford_approach_summaries/ford_run/maximum	number	708
evidence	height/preflight/seed_01/result/family_numeric_extrema/ford_approach_summaries/ford_run/minimum	number	401
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/ford_approach_summaries/last_run	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/ford_approach_summaries/last_run/count	number	1
evidence	height/preflight/seed_01/result/family_numeric_extrema/ford_approach_summaries/last_run/maximum	number	707
evidence	height/preflight/seed_01/result/family_numeric_extrema/ford_approach_summaries/last_run/minimum	number	707
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/ford_approach_summaries/resume_after_run	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/ford_approach_summaries/resume_after_run/count	number	1
evidence	height/preflight/seed_01/result/family_numeric_extrema/ford_approach_summaries/resume_after_run/maximum	number	804
evidence	height/preflight/seed_01/result/family_numeric_extrema/ford_approach_summaries/resume_after_run/minimum	number	804
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/ford_approaches	8
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/ford_approaches/capped_lower_y	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/ford_approaches/capped_lower_y/count	number	1
evidence	height/preflight/seed_01/result/family_numeric_extrema/ford_approaches/capped_lower_y/maximum	number	9
evidence	height/preflight/seed_01/result/family_numeric_extrema/ford_approaches/capped_lower_y/minimum	number	9
evidence_map	height/preflight/seed_01/result/family_numeric_extrema/ford_approaches/distance	3
evidence	height/preflight/seed_01/result/family_numeric_extrema/ford_approaches/distance/count	number	1
evidence	height/preflight/seed_01/result/family_numeric_extrema/ford_approaches/distance/maximum	number	1
evidence	height/preflight/seed_01/result/family_numeric_extrema/ford_approaches/distance/minimum	number	1
